_id,rt,trial_type,trial_index,time_elapsed,internal_node_id,subject,study_id,session_id,__v,response,theword,block
ROW13810,4828,survey-multi-choice,18,124827,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",orange juice,category_organization
ROW13811,2846,survey-multi-choice,19,127675,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",key,category_organization
ROW13812,3076,survey-multi-choice,20,130752,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""material""}",vacuum,category_organization
ROW13813,2325,survey-multi-choice,21,133078,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",spaghetti,category_organization
ROW13814,2766,survey-multi-choice,23,139689,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",mirror,category_organization
ROW13815,3841,survey-multi-choice,22,136921,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",fish (animal),category_organization
ROW13816,2660,survey-multi-choice,24,142350,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",gun,category_organization
ROW13817,1913,survey-multi-choice,25,144265,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""color""}",car,category_organization
ROW13818,3404,survey-multi-choice,26,147671,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",mosquito,category_organization
ROW13819,4336,survey-multi-choice,27,152008,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""material""}",stroller,category_organization
ROW13820,3748,survey-multi-choice,28,155757,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""shape""}",chicken (food),category_organization
ROW13821,5563,survey-multi-choice,30,163735,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""material""}",hammer,category_organization
ROW13822,2411,survey-multi-choice,29,158170,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""material""}",croquette,category_organization
ROW13823,1821,survey-multi-choice,31,165557,0,P0256,STUDY0004,SESS0488,0,"{""Q0"":""color""}",lavender,attention_category
ROW13824,2796,html-button-response,32,168355,0,P0256,STUDY0004,SESS0488,0,0,,
ROW13825,3235,instructions,0,3236,0,P1316,STUDY0004,SESS0492,0,,,
ROW13826,3607,instructions,1,6843,0,P1316,STUDY0004,SESS0492,0,,,
ROW13827,26391,html-button-response,2,33235,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13828,2695,html-button-response,3,35931,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13829,6007,survey-multi-choice,4,41939,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""shape""}",square,practice_category
ROW13830,1199,html-button-response,5,43139,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13831,6472,survey-multi-choice,6,49612,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""color""}",red,practice_category
ROW13832,999,html-button-response,7,50611,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13833,3808,survey-multi-choice,8,54419,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""material""}",wooden,practice_category
ROW13834,896,html-button-response,9,55315,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13835,1576,html-button-response,10,56891,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13836,15920,survey-multi-choice,11,72811,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""shape""}",pasta,category_organization
ROW13837,5264,survey-multi-choice,12,78075,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""material""}",chicken (food),category_organization
ROW13838,5751,survey-multi-choice,13,83827,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",snake,category_organization
ROW13839,5864,survey-multi-choice,14,89691,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",ice cream,category_organization
ROW13840,5256,survey-multi-choice,15,94947,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""material""}",dust,category_organization
ROW13841,8903,survey-multi-choice,16,103851,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",stroller,category_organization
ROW13842,22863,survey-multi-choice,17,126715,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""color""}",hair,category_organization
ROW13843,11448,survey-multi-choice,18,138163,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",money,category_organization
ROW13844,11776,survey-multi-choice,19,149939,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",tomato,category_organization
ROW13845,9311,survey-multi-choice,20,159251,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",plant,category_organization
ROW13846,4040,survey-multi-choice,21,163291,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",lion,category_organization
ROW13847,4263,survey-multi-choice,22,167555,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""shape""}",star,category_organization
ROW13848,4831,survey-multi-choice,23,172387,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",onion,category_organization
ROW13849,6879,survey-multi-choice,24,179267,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",sauce,category_organization
ROW13850,6024,survey-multi-choice,25,185291,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",coat,category_organization
ROW13851,3295,survey-multi-choice,26,188586,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",chocolate,category_organization
ROW13852,8665,survey-multi-choice,27,197251,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",coffee,category_organization
ROW13853,9295,survey-multi-choice,28,206547,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""color""}",tooth,category_organization
ROW13854,2239,survey-multi-choice,29,208787,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",game,category_organization
ROW13855,2424,survey-multi-choice,30,211211,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""none of these""}",game,category_organization
ROW13856,3072,survey-multi-choice,31,214283,0,P1316,STUDY0004,SESS0492,0,"{""Q0"":""color""}",lavender,attention_category
ROW13857,2463,html-button-response,32,216747,0,P1316,STUDY0004,SESS0492,0,0,,
ROW13858,6918,instructions,0,6920,0,P1214,STUDY0004,SESS0491,0,,,
ROW13859,4335,survey-multi-choice,6,61154,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""color""}",red,practice_category
ROW13860,3884,html-button-response,3,48021,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13861,33217,html-button-response,2,44136,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13862,7065,survey-multi-choice,4,55087,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",square,practice_category
ROW13863,3997,instructions,1,10917,0,P1214,STUDY0004,SESS0491,0,,,
ROW13864,1730,html-button-response,5,56818,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13865,1657,html-button-response,7,62811,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13866,1584,html-button-response,9,69223,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13867,4825,survey-multi-choice,8,67637,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",wooden,practice_category
ROW13868,2361,html-button-response,10,71586,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13869,5617,survey-multi-choice,11,77204,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",plate,category_organization
ROW13870,5677,survey-multi-choice,12,82882,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",giraffe,category_organization
ROW13871,4365,survey-multi-choice,13,87247,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",bear,category_organization
ROW13872,1867,survey-multi-choice,14,89114,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",wolf,category_organization
ROW13873,3008,survey-multi-choice,15,92123,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",yogurt,category_organization
ROW13874,4544,survey-multi-choice,16,96668,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",drawer,category_organization
ROW13875,12097,survey-multi-choice,17,108765,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""color""}",peach,category_organization
ROW13876,3652,survey-multi-choice,18,112418,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",lip,category_organization
ROW13877,3495,survey-multi-choice,19,115913,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",ham,category_organization
ROW13878,16868,survey-multi-choice,20,132781,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",mirror,category_organization
ROW13879,8635,survey-multi-choice,23,152711,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",shower,category_organization
ROW13880,3689,survey-multi-choice,21,136471,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",glass,category_organization
ROW13881,7604,survey-multi-choice,22,144075,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",cot,category_organization
ROW13882,4200,survey-multi-choice,24,156911,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",sidewalk,category_organization
ROW13883,7820,survey-multi-choice,25,164732,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",tiger,category_organization
ROW13884,11820,survey-multi-choice,26,176552,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",sheet,category_organization
ROW13885,5167,survey-multi-choice,27,181720,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",snow,category_organization
ROW13886,10404,survey-multi-choice,29,202887,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""material""}",grapes,category_organization
ROW13887,10762,survey-multi-choice,28,192482,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""shape""}",candle,category_organization
ROW13888,14991,survey-multi-choice,30,217878,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""none of these""}",iron (object),category_organization
ROW13889,3084,survey-multi-choice,31,220963,0,P1214,STUDY0004,SESS0491,0,"{""Q0"":""color""}",lavender,attention_category
ROW13890,4442,html-button-response,32,225409,0,P1214,STUDY0004,SESS0491,0,0,,
ROW13891,3928,instructions,0,3930,0,P0688,STUDY0004,SESS0490,0,,,
ROW13892,3149,survey-multi-choice,6,185466,0,P0688,STUDY0004,SESS0490,0,"{""Q0"":""color""}",red,practice_category
ROW13893,1851,html-button-response,3,176701,0,P0688,STUDY0004,SESS0490,0,0,,
ROW13894,6766,instructions,1,10697,0,P0688,STUDY0004,SESS0490,0,,,
ROW13895,982,html-button-response,5,182316,0,P0688,STUDY0004,SESS0490,0,0,,
ROW13896,4630,survey-multi-choice,4,181333,0,P0688,STUDY0004,SESS0490,0,"{""Q0"":""shape""}",square,practice_category
ROW13897,164145,html-button-response,2,174849,0,P0688,STUDY0004,SESS0490,0,0,,
ROW13898,23147,instructions,1,42953,0,P1321,STUDY0004,SESS0489,0,,,
ROW13899,19801,instructions,0,19804,0,P1321,STUDY0004,SESS0489,0,,,
ROW13900,81088,html-button-response,2,124046,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13901,10300,html-button-response,3,134348,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13902,32139,survey-multi-choice,4,166493,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",square,practice_category
ROW13903,2412,html-button-response,5,168907,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13904,22393,survey-multi-choice,6,191303,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""color""}",red,practice_category
ROW13905,1746,html-button-response,7,193053,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13906,1643,html-button-response,9,202536,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13907,7834,survey-multi-choice,8,200890,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""material""}",wooden,practice_category
ROW13908,6186,html-button-response,10,208724,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13909,38403,survey-multi-choice,11,247130,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",skirt,category_organization
ROW13910,48959,survey-multi-choice,12,296092,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",soup,category_organization
ROW13911,23309,survey-multi-choice,13,319404,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",rooster,category_organization
ROW13912,20906,survey-multi-choice,14,340313,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",leg,category_organization
ROW13913,21660,survey-multi-choice,15,361976,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",butt,category_organization
ROW13914,14098,survey-multi-choice,16,376077,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",bug,category_organization
ROW13915,4947,survey-multi-choice,17,381027,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",spider,category_organization
ROW13916,6255,survey-multi-choice,18,387284,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",star,category_organization
ROW13917,16985,survey-multi-choice,19,404273,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",bottle,category_organization
ROW13918,6832,survey-multi-choice,20,411108,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",squirrel,category_organization
ROW13919,13048,survey-multi-choice,21,424158,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",mask,category_organization
ROW13920,13392,survey-multi-choice,23,449363,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",bucket,category_organization
ROW13921,11807,survey-multi-choice,22,435968,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",hamburger,category_organization
ROW13922,2744,survey-multi-choice,25,458363,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",doll,category_organization
ROW13923,6251,survey-multi-choice,24,455617,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",blanket,category_organization
ROW13924,4884,survey-multi-choice,26,463250,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",bee,category_organization
ROW13925,14985,survey-multi-choice,27,478237,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""shape""}",car,category_organization
ROW13926,6743,survey-multi-choice,29,500821,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""material""}",corn,category_organization
ROW13927,15833,survey-multi-choice,28,494073,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",sweets,category_organization
ROW13928,3800,survey-multi-choice,30,504623,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""none of these""}",butterfly,category_organization
ROW13929,16121,survey-multi-choice,31,520747,0,P1321,STUDY0004,SESS0489,0,"{""Q0"":""color""}",lavender,attention_category
ROW13930,4188,html-button-response,32,524940,0,P1321,STUDY0004,SESS0489,0,0,,
ROW13931,5982,instructions,0,5983,0,P0344,STUDY0004,SESS0495,0,,,
ROW13932,1327,html-button-response,3,11015,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13933,1734,instructions,1,7718,0,P0344,STUDY0004,SESS0495,0,,,
ROW13934,966,html-button-response,5,18751,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13935,1967,html-button-response,2,9687,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13936,6767,survey-multi-choice,4,17784,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""shape""}",square,practice_category
ROW13937,3927,survey-multi-choice,6,22679,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""color""}",red,practice_category
ROW13938,679,html-button-response,7,23358,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13939,3655,survey-multi-choice,8,27014,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""material""}",wooden,practice_category
ROW13940,631,html-button-response,9,27646,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13941,1024,html-button-response,10,28671,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13942,6895,survey-multi-choice,11,35567,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",game,category_organization
ROW13943,4303,survey-multi-choice,12,39870,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",penis,category_organization
ROW13944,3792,survey-multi-choice,13,43663,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",ear,category_organization
ROW13945,4488,survey-multi-choice,14,48152,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""material""}",sneaker,category_organization
ROW13946,2830,survey-multi-choice,15,50982,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",present,category_organization
ROW13947,2951,survey-multi-choice,16,53935,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",bucket,category_organization
ROW13948,2559,survey-multi-choice,17,56495,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",orange juice,category_organization
ROW13949,1655,survey-multi-choice,18,58150,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",bubbles,category_organization
ROW13950,1903,survey-multi-choice,19,60054,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",back,category_organization
ROW13951,2392,survey-multi-choice,20,62447,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",snail,category_organization
ROW13952,1686,survey-multi-choice,21,64134,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",mouse,category_organization
ROW13953,2273,survey-multi-choice,22,66408,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""material""}",wood,category_organization
ROW13954,1846,survey-multi-choice,23,68254,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",soda,category_organization
ROW13955,2072,survey-multi-choice,24,70326,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",cradle,category_organization
ROW13956,2639,survey-multi-choice,25,72966,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""material""}",glass,category_organization
ROW13957,2208,survey-multi-choice,26,75175,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",beans,category_organization
ROW13958,1400,survey-multi-choice,28,78431,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",food,category_organization
ROW13959,1854,survey-multi-choice,27,77030,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",soup,category_organization
ROW13960,2368,survey-multi-choice,29,80799,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",camera,category_organization
ROW13961,1702,survey-multi-choice,30,82502,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""none of these""}",picture,category_organization
ROW13962,2729,survey-multi-choice,31,85231,0,P0344,STUDY0004,SESS0495,0,"{""Q0"":""color""}",lavender,attention_category
ROW13963,4534,html-button-response,32,89766,0,P0344,STUDY0004,SESS0495,0,0,,
ROW13964,7878,instructions,0,7881,0,P0543,STUDY0004,SESS0493,0,,,
ROW13965,4632,instructions,1,12514,0,P0543,STUDY0004,SESS0493,0,,,
ROW13966,15136,html-button-response,2,27651,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13967,1765,html-button-response,5,42447,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13968,3095,html-button-response,3,30747,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13969,9933,survey-multi-choice,4,40681,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",square,practice_category
ROW13970,6368,survey-multi-choice,6,48815,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""color""}",red,practice_category
ROW13971,1631,html-button-response,7,50447,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13972,1532,html-button-response,9,56764,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13973,8181,survey-multi-choice,11,67015,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",oven,category_organization
ROW13974,2068,html-button-response,10,58833,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13975,4783,survey-multi-choice,8,55231,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",wooden,practice_category
ROW13976,15685,survey-multi-choice,12,82700,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",hippopotamus,category_organization
ROW13977,8646,survey-multi-choice,13,91347,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",blocks,category_organization
ROW13978,13450,survey-multi-choice,14,104798,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",seagull,category_organization
ROW13979,9484,survey-multi-choice,16,119166,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",head,category_organization
ROW13980,4883,survey-multi-choice,15,109681,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",stairs,category_organization
ROW13981,15433,survey-multi-choice,18,141599,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",chocolate,category_organization
ROW13982,6998,survey-multi-choice,17,126165,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",ladder,category_organization
ROW13983,12771,survey-multi-choice,19,154371,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",roof,category_organization
ROW13984,7682,survey-multi-choice,23,184981,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",street,category_organization
ROW13985,5897,survey-multi-choice,21,169513,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",cheek,category_organization
ROW13986,9244,survey-multi-choice,20,163616,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",chair,category_organization
ROW13987,7900,survey-multi-choice,24,192882,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",meatball,category_organization
ROW13988,7784,survey-multi-choice,22,177298,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",doorbell,category_organization
ROW13989,12883,survey-multi-choice,25,205765,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",pumpkin,category_organization
ROW13990,10416,survey-multi-choice,26,216182,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",eye,category_organization
ROW13991,7231,survey-multi-choice,27,223413,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""shape""}",tray,category_organization
ROW13992,6967,survey-multi-choice,28,230381,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",grapes,category_organization
ROW13993,5282,survey-multi-choice,29,235664,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""material""}",bread,category_organization
ROW13994,7104,survey-multi-choice,30,242768,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""none of these""}",head,category_organization
ROW13995,5029,survey-multi-choice,31,247798,0,P0543,STUDY0004,SESS0493,0,"{""Q0"":""color""}",lavender,attention_category
ROW13996,2751,html-button-response,32,250550,0,P0543,STUDY0004,SESS0493,0,0,,
ROW13997,12195,instructions,0,12197,0,P1285,STUDY0004,SESS0494,0,,,
ROW13998,22077,instructions,1,34277,0,P1285,STUDY0004,SESS0494,0,,,
ROW13999,49282,html-button-response,2,83561,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14000,5207,html-button-response,3,88770,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14001,12104,survey-multi-choice,4,100876,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""shape""}",square,practice_category
ROW14002,1963,html-button-response,5,102843,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14003,12840,survey-multi-choice,6,115688,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""color""}",red,practice_category
ROW14004,1791,html-button-response,7,117484,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14005,6834,survey-multi-choice,8,124321,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""material""}",wooden,practice_category
ROW14006,2061,html-button-response,9,126385,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14007,3689,html-button-response,10,130076,0,P1285,STUDY0004,SESS0494,0,0,,
ROW14008,14590,survey-multi-choice,11,144672,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",lamb,category_organization
ROW14009,7720,survey-multi-choice,12,152399,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",pants,category_organization
ROW14010,5335,survey-multi-choice,13,157739,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",street,category_organization
ROW14011,7822,survey-multi-choice,14,165565,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""material""}",trash,category_organization
ROW14012,6421,survey-multi-choice,15,171992,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",tram,category_organization
ROW14013,4697,survey-multi-choice,16,176692,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",spider,category_organization
ROW14014,8562,survey-multi-choice,17,185261,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",bib,category_organization
ROW14015,5173,survey-multi-choice,18,190438,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",hat,category_organization
ROW14016,5732,survey-multi-choice,19,196173,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",flag,category_organization
ROW14017,12465,survey-multi-choice,20,208643,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""shape""}",broom,category_organization
ROW14018,6008,survey-multi-choice,21,214657,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",chick,category_organization
ROW14019,5520,survey-multi-choice,22,220182,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""material""}",porridge,category_organization
ROW14020,9579,survey-multi-choice,23,229765,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""material""}",syrup,category_organization
ROW14021,9587,survey-multi-choice,24,239356,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",iron (object),category_organization
ROW14022,5195,survey-multi-choice,25,244556,0,P1285,STUDY0004,SESS0494,0,"{""Q0"":""none of these""}",light (object),category_organization
